countryName,countryCode,iso3Code,year,unemployedTotal
"Bolaang Mongondow Utara, Kab.",,,2003,
"Bolaang Mongondow Utara, Kab.",,,2002,
"Bolaang Mongondow Utara, Kab.",,,2001,
"Bolaang Mongondow Utara, Kab.",,,2000,
"Kotamobagu, Kota",,,2020,4291
"Kotamobagu, Kota",,,2019,2952
"Kotamobagu, Kota",,,2018,3508
"Kotamobagu, Kota",,,2017,3052
"Kotamobagu, Kota",,,2016,
"Kotamobagu, Kota",,,2015,5632
"Kotamobagu, Kota",,,2014,4614
"Kotamobagu, Kota",,,2013,2706
"Kotamobagu, Kota",,,2012,5168
"Kotamobagu, Kota",,,2011,5211
"Kotamobagu, Kota",,,2010,3622
"Kotamobagu, Kota",,,2009,5157
"Kotamobagu, Kota",,,2008,4950
"Kotamobagu, Kota",,,2007,
"Kotamobagu, Kota",,,2006,
"Kotamobagu, Kota",,,2005,
"Kotamobagu, Kota",,,2004,
"Kotamobagu, Kota",,,2003,
"Kotamobagu, Kota",,,2002,
"Kotamobagu, Kota",,,2001,
"Kotamobagu, Kota",,,2000,
"Kepulauan Sangihe, Kab.",,,2020,2544
"Kepulauan Sangihe, Kab.",,,2019,2538
"Kepulauan Sangihe, Kab.",,,2018,2394
"Kepulauan Sangihe, Kab.",,,2017,3332
"Kepulauan Sangihe, Kab.",,,2016,
"Kepulauan Sangihe, Kab.",,,2015,4504
"Kepulauan Sangihe, Kab.",,,2014,3537
"Kepulauan Sangihe, Kab.",,,2013,2618
"Kepulauan Sangihe, Kab.",,,2012,3650
"Kepulauan Sangihe, Kab.",,,2011,4523
"Kepulauan Sangihe, Kab.",,,2010,6562
"Kepulauan Sangihe, Kab.",,,2009,6174
"Kepulauan Sangihe, Kab.",,,2008,6951
"Kepulauan Sangihe, Kab.",,,2007,10324
"Kepulauan Sangihe, Kab.",,,2006,
"Kepulauan Sangihe, Kab.",,,2005,
"Kepulauan Sangihe, Kab.",,,2004,
"Kepulauan Sangihe, Kab.",,,2003,
"Kepulauan Sangihe, Kab.",,,2002,
"Kepulauan Sangihe, Kab.",,,2001,
"Kepulauan Sangihe, Kab.",,,2000,
"Kepulauan Talaud, Kab.",,,2020,1267
"Kepulauan Talaud, Kab.",,,2019,968
"Kepulauan Talaud, Kab.",,,2018,1027
"Kepulauan Talaud, Kab.",,,2017,1602
"Kepulauan Talaud, Kab.",,,2016,
"Kepulauan Talaud, Kab.",,,2015,945
"Kepulauan Talaud, Kab.",,,2014,1501
"Kepulauan Talaud, Kab.",,,2013,882
"Kepulauan Talaud, Kab.",,,2012,1545
"Kepulauan Talaud, Kab.",,,2011,3111
"Kepulauan Talaud, Kab.",,,2010,3278
"Kepulauan Talaud, Kab.",,,2009,3743
"Kepulauan Talaud, Kab.",,,2008,2933
"Kepulauan Talaud, Kab.",,,2007,3815
"Kepulauan Talaud, Kab.",,,2006,
"Kepulauan Talaud, Kab.",,,2005,
"Kepulauan Talaud, Kab.",,,2004,
"Kepulauan Talaud, Kab.",,,2003,
"Kepulauan Talaud, Kab.",,,2002,
"Kepulauan Talaud, Kab.",,,2001,
"Kepulauan Talaud, Kab.",,,2000,
"Manado, Kota",,,2020,25346
"Manado, Kota",,,2019,19832
"Manado, Kota",,,2018,20524
"Manado, Kota",,,2017,18203
"Manado, Kota",,,2016,
"Manado, Kota",,,2015,27573
"Manado, Kota",,,2014,17344
"Manado, Kota",,,2013,16791
"Manado, Kota",,,2012,22767
"Manado, Kota",,,2011,23361
"Manado, Kota",,,2010,26744
"Manado, Kota",,,2009,33197
"Manado, Kota",,,2008,31046
"Manado, Kota",,,2007,40360
"Manado, Kota",,,2006,
"Manado, Kota",,,2005,
"Manado, Kota",,,2004,
"Manado, Kota",,,2003,
"Manado, Kota",,,2002,
"Manado, Kota",,,2001,
"Manado, Kota",,,2000,
"Minahasa, Kab.",,,2020,9739
"Minahasa, Kab.",,,2019,8954
"Minahasa, Kab.",,,2018,12799
"Minahasa, Kab.",,,2017,10927
"Minahasa, Kab.",,,2016,
"Minahasa, Kab.",,,2015,14513
"Minahasa, Kab.",,,2014,13583
"Minahasa, Kab.",,,2013,10114
"Minahasa, Kab.",,,2012,9392
"Minahasa, Kab.",,,2011,14203
"Minahasa, Kab.",,,2010,12746
"Minahasa, Kab.",,,2009,14077
"Minahasa, Kab.",,,2008,15684
"Minahasa, Kab.",,,2007,17669
"Minahasa, Kab.",,,2006,
"Minahasa, Kab.",,,2005,
"Minahasa, Kab.",,,2004,
"Minahasa, Kab.",,,2003,
"Minahasa, Kab.",,,2002,
"Minahasa, Kab.",,,2001,
"Minahasa, Kab.",,,2000,
"Minahasa Selatan, Kab.",,,2020,4528
"Minahasa Selatan, Kab.",,,2019,3815
"Minahasa Selatan, Kab.",,,2018,6041
"Minahasa Selatan, Kab.",,,2017,7172
"Minahasa Selatan, Kab.",,,2016,
"Minahasa Selatan, Kab.",,,2015,6609
"Minahasa Selatan, Kab.",,,2014,5090
"Minahasa Selatan, Kab.",,,2013,6030
"Minahasa Selatan, Kab.",,,2012,6775
"Minahasa Selatan, Kab.",,,2011,5716
"Minahasa Selatan, Kab.",,,2010,7167
"Minahasa Selatan, Kab.",,,2009,7947
"Minahasa Selatan, Kab.",,,2008,8043
"Minahasa Selatan, Kab.",,,2007,12693
"Minahasa Selatan, Kab.",,,2006,
"Minahasa Selatan, Kab.",,,2005,
"Minahasa Selatan, Kab.",,,2004,
"Minahasa Selatan, Kab.",,,2003,
"Minahasa Selatan, Kab.",,,2002,
"Minahasa Selatan, Kab.",,,2001,
"Minahasa Selatan, Kab.",,,2000,
"Minahasa Tenggara, Kab.",,,2020,1227
"Minahasa Tenggara, Kab.",,,2019,1585
"Minahasa Tenggara, Kab.",,,2018,2314
"Minahasa Tenggara, Kab.",,,2017,2668
"Minahasa Tenggara, Kab.",,,2016,
"Minahasa Tenggara, Kab.",,,2015,2121
"Minahasa Tenggara, Kab.",,,2014,1977
"Minahasa Tenggara, Kab.",,,2013,2425
"Minahasa Tenggara, Kab.",,,2012,2529
"Minahasa Tenggara, Kab.",,,2011,3243
"Minahasa Tenggara, Kab.",,,2010,2523
"Minahasa Tenggara, Kab.",,,2009,3075
"Minahasa Tenggara, Kab.",,,2008,3141
"Minahasa Tenggara, Kab.",,,2007,
"Minahasa Tenggara, Kab.",,,2006,
"Minahasa Tenggara, Kab.",,,2005,
"Minahasa Tenggara, Kab.",,,2004,
"Minahasa Tenggara, Kab.",,,2003,
"Minahasa Tenggara, Kab.",,,2002,
"Minahasa Tenggara, Kab.",,,2001,
"Minahasa Tenggara, Kab.",,,2000,
"Minahasa Utara, Kab.",,,2020,5942
"Minahasa Utara, Kab.",,,2019,4246
"Minahasa Utara, Kab.",,,2018,6120
"Minahasa Utara, Kab.",,,2017,8647
"Minahasa Utara, Kab.",,,2016,
"Minahasa Utara, Kab.",,,2015,8227
"Minahasa Utara, Kab.",,,2014,6359
"Minahasa Utara, Kab.",,,2013,6165
"Minahasa Utara, Kab.",,,2012,9806
"Minahasa Utara, Kab.",,,2011,8056
"Minahasa Utara, Kab.",,,2010,9420
"Minahasa Utara, Kab.",,,2009,9451
"Minahasa Utara, Kab.",,,2008,10412
"Minahasa Utara, Kab.",,,2007,11030
"Minahasa Utara, Kab.",,,2006,
"Minahasa Utara, Kab.",,,2005,
"Minahasa Utara, Kab.",,,2004,
"Minahasa Utara, Kab.",,,2003,
"Minahasa Utara, Kab.",,,2002,
"Minahasa Utara, Kab.",,,2001,
"Minahasa Utara, Kab.",,,2000,
"Kep. Siau Tagulandang Biaro, Kab.",,,2020,749
"Kep. Siau Tagulandang Biaro, Kab.",,,2019,912
"Kep. Siau Tagulandang Biaro, Kab.",,,2018,957
"Kep. Siau Tagulandang Biaro, Kab.",,,2017,827
"Kep. Siau Tagulandang Biaro, Kab.",,,2016,
"Kep. Siau Tagulandang Biaro, Kab.",,,2015,1774
"Kep. Siau Tagulandang Biaro, Kab.",,,2014,1129
"Kep. Siau Tagulandang Biaro, Kab.",,,2013,489
"Kep. Siau Tagulandang Biaro, Kab.",,,2012,1236
"Kep. Siau Tagulandang Biaro, Kab.",,,2011,1452
"Kep. Siau Tagulandang Biaro, Kab.",,,2010,1588
"Kep. Siau Tagulandang Biaro, Kab.",,,2009,1730
"Kep. Siau Tagulandang Biaro, Kab.",,,2008,2343
"Kep. Siau Tagulandang Biaro, Kab.",,,2007,
"Kep. Siau Tagulandang Biaro, Kab.",,,2006,
"Kep. Siau Tagulandang Biaro, Kab.",,,2005,
"Kep. Siau Tagulandang Biaro, Kab.",,,2004,
"Kep. Siau Tagulandang Biaro, Kab.",,,2003,
"Kep. Siau Tagulandang Biaro, Kab.",,,2002,
"Kep. Siau Tagulandang Biaro, Kab.",,,2001,
"Kep. Siau Tagulandang Biaro, Kab.",,,2000,
"Tomohon, Kota",,,2020,3716
"Tomohon, Kota",,,2019,3392
"Tomohon, Kota",,,2018,4079
"Tomohon, Kota",,,2017,4422
"Tomohon, Kota",,,2016,
"Tomohon, Kota",,,2015,5418
"Tomohon, Kota",,,2014,3579
"Tomohon, Kota",,,2013,2621
"Tomohon, Kota",,,2012,4009
"Tomohon, Kota",,,2011,3859
"Tomohon, Kota",,,2010,4570
"Tomohon, Kota",,,2009,4384
"Tomohon, Kota",,,2008,3776
"Tomohon, Kota",,,2007,4049
"Tomohon, Kota",,,2006,
"Tomohon, Kota",,,2005,
"Tomohon, Kota",,,2004,
"Tomohon, Kota",,,2003,
"Tomohon, Kota",,,2002,
"Tomohon, Kota",,,2001,
"Tomohon, Kota",,,2000,
"Agam, Kab.",,,2020,8852
"Agam, Kab.",,,2019,10037
"Agam, Kab.",,,2018,11381
"Agam, Kab.",,,2017,9581
"Agam, Kab.",,,2016,
"Agam, Kab.",,,2015,13142
"Agam, Kab.",,,2014,12435
"Agam, Kab.",,,2013,11106
"Agam, Kab.",,,2012,8365
"Agam, Kab.",,,2011,12630
"Agam, Kab.",,,2010,11704
"Agam, Kab.",,,2009,7793
"Agam, Kab.",,,2008,11435
"Agam, Kab.",,,2007,15276
"Agam, Kab.",,,2006,
"Agam, Kab.",,,2005,
"Agam, Kab.",,,2004,
"Agam, Kab.",,,2003,
"Agam, Kab.",,,2002,
"Agam, Kab.",,,2001,
"Agam, Kab.",,,2000,
"Bukittinggi, Kota",,,2020,4233
"Bukittinggi, Kota",,,2019,3124
"Bukittinggi, Kota",,,2018,4616
"Bukittinggi, Kota",,,2017,4185
"Bukittinggi, Kota",,,2016,
"Bukittinggi, Kota",,,2015,3629
"Bukittinggi, Kota",,,2014,2239
"Bukittinggi, Kota",,,2013,2529
"Bukittinggi, Kota",,,2012,4179
"Bukittinggi, Kota",,,2011,4624
"Bukittinggi, Kota",,,2010,3604
"Bukittinggi, Kota",,,2009,4868
"Bukittinggi, Kota",,,2008,3845
"Bukittinggi, Kota",,,2007,3946
"Bukittinggi, Kota",,,2006,
"Bukittinggi, Kota",,,2005,
"Bukittinggi, Kota",,,2004,
"Bukittinggi, Kota",,,2003,
"Bukittinggi, Kota",,,2002,
"Bukittinggi, Kota",,,2001,
"Bukittinggi, Kota",,,2000,
"Dharmasraya, Kab.",,,2020,5963
"Dharmasraya, Kab.",,,2019,4934
"Dharmasraya, Kab.",,,2018,4583
"Dharmasraya, Kab.",,,2017,3953
"Dharmasraya, Kab.",,,2016,
"Dharmasraya, Kab.",,,2015,3606
"Dharmasraya, Kab.",,,2014,3097
"Dharmasraya, Kab.",,,2013,5331
"Dharmasraya, Kab.",,,2012,6331
"Dharmasraya, Kab.",,,2011,6039
"Dharmasraya, Kab.",,,2010,3544
"Dharmasraya, Kab.",,,2009,4117
"Dharmasraya, Kab.",,,2008,5360
"Dharmasraya, Kab.",,,2007,6806
"Dharmasraya, Kab.",,,2006,
"Dharmasraya, Kab.",,,2005,
"Dharmasraya, Kab.",,,2004,
"Dharmasraya, Kab.",,,2003,
"Dharmasraya, Kab.",,,2002,
"Dharmasraya, Kab.",,,2001,
"Dharmasraya, Kab.",,,2000,
"Kepulauan Mentawai, Kab.",,,2020,1106
"Kepulauan Mentawai, Kab.",,,2019,1420
"Kepulauan Mentawai, Kab.",,,2018,980
"Kepulauan Mentawai, Kab.",,,2017,865
"Kepulauan Mentawai, Kab.",,,2016,
"Kepulauan Mentawai, Kab.",,,2015,534
"Kepulauan Mentawai, Kab.",,,2014,664
"Kepulauan Mentawai, Kab.",,,2013,159
"Kepulauan Mentawai, Kab.",,,2012,1897
"Kepulauan Mentawai, Kab.",,,2011,1375
"Kepulauan Mentawai, Kab.",,,2010,1529
"Kepulauan Mentawai, Kab.",,,2009,1871
"Kepulauan Mentawai, Kab.",,,2008,2546
"Kepulauan Mentawai, Kab.",,,2007,2938
"Kepulauan Mentawai, Kab.",,,2006,
"Kepulauan Mentawai, Kab.",,,2005,
"Kepulauan Mentawai, Kab.",,,2004,
"Kepulauan Mentawai, Kab.",,,2003,
"Kepulauan Mentawai, Kab.",,,2002,
"Kepulauan Mentawai, Kab.",,,2001,
"Kepulauan Mentawai, Kab.",,,2000,
"Limapuluh Kota, Kab",,,2020,5885
"Limapuluh Kota, Kab",,,2019,4017
"Limapuluh Kota, Kab",,,2018,5307
"Limapuluh Kota, Kab",,,2017,5045
"Limapuluh Kota, Kab",,,2016,
"Limapuluh Kota, Kab",,,2015,7098
"Limapuluh Kota, Kab",,,2014,4320
"Limapuluh Kota, Kab",,,2013,7092
"Limapuluh Kota, Kab",,,2012,5455
"Limapuluh Kota, Kab",,,2011,7783
"Limapuluh Kota, Kab",,,2010,7552
"Limapuluh Kota, Kab",,,2009,10482
"Limapuluh Kota, Kab",,,2008,9555
"Limapuluh Kota, Kab",,,2007,13024
"Limapuluh Kota, Kab",,,2006,
"Limapuluh Kota, Kab",,,2005,
"Limapuluh Kota, Kab",,,2004,
"Limapuluh Kota, Kab",,,2003,
"Limapuluh Kota, Kab",,,2002,
"Limapuluh Kota, Kab",,,2001,
"Limapuluh Kota, Kab",,,2000,
"Pariaman, Kota",,,2020,2345
"Pariaman, Kota",,,2019,2033
"Pariaman, Kota",,,2018,2368
"Pariaman, Kota",,,2017,2385
"Pariaman, Kota",,,2016,
"Pariaman, Kota",,,2015,2554
"Pariaman, Kota",,,2014,3906
"Pariaman, Kota",,,2013,2159
"Pariaman, Kota",,,2012,4431
"Pariaman, Kota",,,2011,3097
"Pariaman, Kota",,,2010,2412
"Pariaman, Kota",,,2009,2809
"Pariaman, Kota",,,2008,2970
"Pariaman, Kota",,,2007,3266
"Pariaman, Kota",,,2006,
"Pariaman, Kota",,,2005,
"Pariaman, Kota",,,2004,
"Pariaman, Kota",,,2003,
"Pariaman, Kota",,,2002,
"Pariaman, Kota",,,2001,
"Pariaman, Kota",,,2000,
"Pasaman Barat, Kab.",,,2020,7623
"Pasaman Barat, Kab.",,,2019,2909
"Pasaman Barat, Kab.",,,2018,6506
"Pasaman Barat, Kab.",,,2017,7783
"Pasaman Barat, Kab.",,,2016,
"Pasaman Barat, Kab.",,,2015,6974
"Pasaman Barat, Kab.",,,2014,13248
"Pasaman Barat, Kab.",,,2013,9685
"Pasaman Barat, Kab.",,,2012,11182
"Pasaman Barat, Kab.",,,2011,9656
"Pasaman Barat, Kab.",,,2010,8902
"Pasaman Barat, Kab.",,,2009,9107
"Pasaman Barat, Kab.",,,2008,8138
"Pasaman Barat, Kab.",,,2007,13395
"Pasaman Barat, Kab.",,,2006,
"Pasaman Barat, Kab.",,,2005,
"Pasaman Barat, Kab.",,,2004,
"Pasaman Barat, Kab.",,,2003,
"Pasaman Barat, Kab.",,,2002,
"Pasaman Barat, Kab.",,,2001,
"Pasaman Barat, Kab.",,,2000,
"Padang, Kota",,,2020,58392
"Padang, Kota",,,2019,35132
"Padang, Kota",,,2018,40017
"Padang, Kota",,,2017,39844
"Padang, Kota",,,2016,
"Padang, Kota",,,2015,55173
"Padang, Kota",,,2014,47872
"Padang, Kota",,,2013,52107
"Padang, Kota",,,2012,43272
"Padang, Kota",,,2011,37261
"Padang, Kota",,,2010,52416
"Padang, Kota",,,2009,56035
"Padang, Kota",,,2008,50343
"Padang, Kota",,,2007,60980
"Padang, Kota",,,2006,
"Padang, Kota",,,2005,
"Padang, Kota",,,2004,
"Padang, Kota",,,2003,
"Padang, Kota",,,2002,
"Padang, Kota",,,2001,
"Padang, Kota",,,2000,
"Padang Panjang, Kota",,,2020,1704
"Padang Panjang, Kota",,,2019,837
"Padang Panjang, Kota",,,2018,1281
"Padang Panjang, Kota",,,2017,1279
"Padang Panjang, Kota",,,2016,
"Padang Panjang, Kota",,,2015,1484
"Padang Panjang, Kota",,,2014,1823
"Padang Panjang, Kota",,,2013,1595
"Padang Panjang, Kota",,,2012,1789
"Padang Panjang, Kota",,,2011,1843
"Padang Panjang, Kota",,,2010,2133
"Padang Panjang, Kota",,,2009,2853
"Padang Panjang, Kota",,,2008,1834
"Padang Panjang, Kota",,,2007,1588
"Padang Panjang, Kota",,,2006,
"Padang Panjang, Kota",,,2005,
"Padang Panjang, Kota",,,2004,
"Padang Panjang, Kota",,,2003,
"Padang Panjang, Kota",,,2002,
"Padang Panjang, Kota",,,2001,
"Padang Panjang, Kota",,,2000,
"Pasaman, Kab",,,2020,4977
"Pasaman, Kab",,,2019,6044
"Pasaman, Kab",,,2018,7368
"Pasaman, Kab",,,2017,8914
"Pasaman, Kab",,,2016,
"Pasaman, Kab",,,2015,5670
"Pasaman, Kab",,,2014,4502
"Pasaman, Kab",,,2013,1976
"Pasaman, Kab",,,2012,4290
"Pasaman, Kab",,,2011,4572
"Pasaman, Kab",,,2010,7835
"Pasaman, Kab",,,2009,6738
"Pasaman, Kab",,,2008,8567
"Pasaman, Kab",,,2007,10880
"Pasaman, Kab",,,2006,
"Pasaman, Kab",,,2005,
"Pasaman, Kab",,,2004,
"Pasaman, Kab",,,2003,
"Pasaman, Kab",,,2002,
"Pasaman, Kab",,,2001,
"Pasaman, Kab",,,2000,
"Padang Pariaman, Kab.",,,2020,14432
"Padang Pariaman, Kab.",,,2019,8522
"Padang Pariaman, Kab.",,,2018,12874
"Padang Pariaman, Kab.",,,2017,12095
"Padang Pariaman, Kab.",,,2016,
"Padang Pariaman, Kab.",,,2015,9728
"Padang Pariaman, Kab.",,,2014,14042
"Padang Pariaman, Kab.",,,2013,12296
"Padang Pariaman, Kab.",,,2012,12527
"Padang Pariaman, Kab.",,,2011,11044
"Padang Pariaman, Kab.",,,2010,8139
"Padang Pariaman, Kab.",,,2009,11276
"Padang Pariaman, Kab.",,,2008,11397
"Padang Pariaman, Kab.",,,2007,12843
"Padang Pariaman, Kab.",,,2006,
"Padang Pariaman, Kab.",,,2005,
"Padang Pariaman, Kab.",,,2004,
"Padang Pariaman, Kab.",,,2003,
"Padang Pariaman, Kab.",,,2002,
"Padang Pariaman, Kab.",,,2001,
"Padang Pariaman, Kab.",,,2000,
"Pesisir Selatan, Kab.",,,2020,13229
"Pesisir Selatan, Kab.",,,2019,12114
"Pesisir Selatan, Kab.",,,2018,12556
"Pesisir Selatan, Kab.",,,2017,12128
"Pesisir Selatan, Kab.",,,2016,
"Pesisir Selatan, Kab.",,,2015,20636
"Pesisir Selatan, Kab.",,,2014,17796
"Pesisir Selatan, Kab.",,,2013,19097
"Pesisir Selatan, Kab.",,,2012,15873
"Pesisir Selatan, Kab.",,,2011,11718
"Pesisir Selatan, Kab.",,,2010,13983
"Pesisir Selatan, Kab.",,,2009,18370
"Pesisir Selatan, Kab.",,,2008,15761
"Pesisir Selatan, Kab.",,,2007,21634
"Pesisir Selatan, Kab.",,,2006,
"Pesisir Selatan, Kab.",,,2005,
"Pesisir Selatan, Kab.",,,2004,
"Pesisir Selatan, Kab.",,,2003,
"Pesisir Selatan, Kab.",,,2002,
"Pesisir Selatan, Kab.",,,2001,
"Pesisir Selatan, Kab.",,,2000,
"Payakumbuh, Kota",,,2020,4017
"Payakumbuh, Kota",,,2019,2610
"Payakumbuh, Kota",,,2018,2538
"Payakumbuh, Kota",,,2017,2307
"Payakumbuh, Kota",,,2016,
"Payakumbuh, Kota",,,2015,4455
"Payakumbuh, Kota",,,2014,3902
"Payakumbuh, Kota",,,2013,4149
"Payakumbuh, Kota",,,2012,4455
"Payakumbuh, Kota",,,2011,3630
"Payakumbuh, Kota",,,2010,3696
"Payakumbuh, Kota",,,2009,4431
"Payakumbuh, Kota",,,2008,3483
"Payakumbuh, Kota",,,2007,4017
"Payakumbuh, Kota",,,2006,
"Payakumbuh, Kota",,,2005,
"Payakumbuh, Kota",,,2004,
"Payakumbuh, Kota",,,2003,
"Payakumbuh, Kota",,,2002,
"Payakumbuh, Kota",,,2001,
"Payakumbuh, Kota",,,2000,
"Sijunjung, Kab.",,,2020,5097
"Sijunjung, Kab.",,,2019,3075
"Sijunjung, Kab.",,,2018,3511
"Sijunjung, Kab.",,,2017,3578
"Sijunjung, Kab.",,,2016,
"Sijunjung, Kab.",,,2015,4544
"Sijunjung, Kab.",,,2014,3538
"Sijunjung, Kab.",,,2013,3493
"Sijunjung, Kab.",,,2012,3948
"Sijunjung, Kab.",,,2011,3992
"Sijunjung, Kab.",,,2010,3637
"Sijunjung, Kab.",,,2009,4810
"Sijunjung, Kab.",,,2008,6001
"Sijunjung, Kab.",,,2007,8467
"Sijunjung, Kab.",,,2006,
"Sijunjung, Kab.",,,2005,
"Sijunjung, Kab.",,,2004,
"Sijunjung, Kab.",,,2003,
"Sijunjung, Kab.",,,2002,
"Sijunjung, Kab.",,,2001,
"Sijunjung, Kab.",,,2000,
"Solok Selatan, Kab.",,,2020,4137
"Solok Selatan, Kab.",,,2019,2780
"Solok Selatan, Kab.",,,2018,5044
"Solok Selatan, Kab.",,,2017,4345
"Solok Selatan, Kab.",,,2016,
"Solok Selatan, Kab.",,,2015,4598
"Solok Selatan, Kab.",,,2014,3422
"Solok Selatan, Kab.",,,2013,2334
"Solok Selatan, Kab.",,,2012,4579
"Solok Selatan, Kab.",,,2011,4189
"Solok Selatan, Kab.",,,2010,4982
"Solok Selatan, Kab.",,,2009,5362
"Solok Selatan, Kab.",,,2008,4374
"Solok Selatan, Kab.",,,2007,5916
"Solok Selatan, Kab.",,,2006,
"Solok Selatan, Kab.",,,2005,
"Solok Selatan, Kab.",,,2004,
"Solok Selatan, Kab.",,,2003,
"Solok Selatan, Kab.",,,2002,
"Solok Selatan, Kab.",,,2001,
"Solok Selatan, Kab.",,,2000,
"Sawahlunto, Kota",,,2020,2408
"Sawahlunto, Kota",,,2019,1929
"Sawahlunto, Kota",,,2018,1851
"Sawahlunto, Kota",,,2017,1922
"Sawahlunto, Kota",,,2016,
"Sawahlunto, Kota",,,2015,2156
"Sawahlunto, Kota",,,2014,1773
"Sawahlunto, Kota",,,2013,1737
"Sawahlunto, Kota",,,2012,1866
"Sawahlunto, Kota",,,2011,1215
"Sawahlunto, Kota",,,2010,4271
"Sawahlunto, Kota",,,2009,3822
"Sawahlunto, Kota",,,2008,1353
"Sawahlunto, Kota",,,2007,1682
"Sawahlunto, Kota",,,2006,
"Sawahlunto, Kota",,,2005,
"Sawahlunto, Kota",,,2004,
"Sawahlunto, Kota",,,2003,
"Sawahlunto, Kota",,,2002,
"Sawahlunto, Kota",,,2001,
"Sawahlunto, Kota",,,2000,
"Solok, Kab.",,,2020,8064
"Solok, Kab.",,,2019,7585
"Solok, Kab.",,,2018,10346
"Solok, Kab.",,,2017,10422
"Solok, Kab.",,,2016,
"Solok, Kab.",,,2015,6793
"Solok, Kab.",,,2014,5708
"Solok, Kab.",,,2013,8479
"Solok, Kab.",,,2012,6799
"Solok, Kab.",,,2011,9489
"Solok, Kab.",,,2010,5075
"Solok, Kab.",,,2009,7556
"Solok, Kab.",,,2008,12742
"Solok, Kab.",,,2007,14904
"Solok, Kab.",,,2006,
"Solok, Kab.",,,2005,
"Solok, Kab.",,,2004,
"Solok, Kab.",,,2003,
"Solok, Kab.",,,2002,
"Solok, Kab.",,,2001,
"Solok, Kab.",,,2000,
"Solok, Kota",,,2020,2362
"Solok, Kota",,,2019,1917
"Solok, Kota",,,2018,1888
"Solok, Kota",,,2017,1889
"Solok, Kota",,,2016,
"Solok, Kota",,,2015,1449
"Solok, Kota",,,2014,1834
"Solok, Kota",,,2013,1547
"Solok, Kota",,,2012,1580
"Solok, Kota",,,2011,2119
"Solok, Kota",,,2010,2477
"Solok, Kota",,,2009,3168
"Solok, Kota",,,2008,2608
"Solok, Kota",,,2007,2716
"Solok, Kota",,,2006,
"Solok, Kota",,,2005,
"Solok, Kota",,,2004,
"Solok, Kota",,,2003,
"Solok, Kota",,,2002,
"Solok, Kota",,,2001,
"Solok, Kota",,,2000,
"Tanah Datar, Kab.",,,2020,6606
"Tanah Datar, Kab.",,,2019,5264
"Tanah Datar, Kab.",,,2018,6665
"Tanah Datar, Kab.",,,2017,6183
"Tanah Datar, Kab.",,,2016,
"Tanah Datar, Kab.",,,2015,7341
"Tanah Datar, Kab.",,,2014,5536
"Tanah Datar, Kab.",,,2013,8707
"Tanah Datar, Kab.",,,2012,5706
"Tanah Datar, Kab.",,,2011,6512
"Tanah Datar, Kab.",,,2010,4695
"Tanah Datar, Kab.",,,2009,7612
"Tanah Datar, Kab.",,,2008,8822
"Tanah Datar, Kab.",,,2007,13027
"Tanah Datar, Kab.",,,2006,
"Tanah Datar, Kab.",,,2005,
"Tanah Datar, Kab.",,,2004,
"Tanah Datar, Kab.",,,2003,
"Tanah Datar, Kab.",,,2002,
"Tanah Datar, Kab.",,,2001,
"Tanah Datar, Kab.",,,2000,
"Banyuasin, Kab.",,,2020,14821
"Banyuasin, Kab.",,,2019,11540
"Banyuasin, Kab.",,,2018,15696
"Banyuasin, Kab.",,,2017,14273
"Banyuasin, Kab.",,,2016,
"Banyuasin, Kab.",,,2015,21215
"Banyuasin, Kab.",,,2014,11237
"Banyuasin, Kab.",,,2013,21948
"Banyuasin, Kab.",,,2012,18263
"Banyuasin, Kab.",,,2011,21380
"Banyuasin, Kab.",,,2010,15575
"Banyuasin, Kab.",,,2009,18806
"Banyuasin, Kab.",,,2008,13872
"Banyuasin, Kab.",,,2007,23194
"Banyuasin, Kab.",,,2006,
"Banyuasin, Kab.",,,2005,
"Banyuasin, Kab.",,,2004,
"Banyuasin, Kab.",,,2003,
"Banyuasin, Kab.",,,2002,
"Banyuasin, Kab.",,,2001,
"Banyuasin, Kab.",,,2000,
"Empat Lawang, Kab.",,,2020,3340
"Empat Lawang, Kab.",,,2019,2796
"Empat Lawang, Kab.",,,2018,2998
"Empat Lawang, Kab.",,,2017,4957
"Empat Lawang, Kab.",,,2016,
"Empat Lawang, Kab.",,,2015,6344
"Empat Lawang, Kab.",,,2014,6746
"Empat Lawang, Kab.",,,2013,4879
"Empat Lawang, Kab.",,,2012,2905
"Empat Lawang, Kab.",,,2011,4596
"Empat Lawang, Kab.",,,2010,5811
"Empat Lawang, Kab.",,,2009,7227
"Empat Lawang, Kab.",,,2008,5620
"Empat Lawang, Kab.",,,2007,
"Empat Lawang, Kab.",,,2006,
"Empat Lawang, Kab.",,,2005,
"Empat Lawang, Kab.",,,2004,
"Empat Lawang, Kab.",,,2003,
"Empat Lawang, Kab.",,,2002,
"Empat Lawang, Kab.",,,2001,
"Empat Lawang, Kab.",,,2000,
"Lahat, Kab.",,,2020,7653
"Lahat, Kab.",,,2019,7704
"Lahat, Kab.",,,2018,7189
"Lahat, Kab.",,,2017,9100
"Lahat, Kab.",,,2016,
"Lahat, Kab.",,,2015,8783
"Lahat, Kab.",,,2014,10999
"Lahat, Kab.",,,2013,7022
"Lahat, Kab.",,,2012,8615
"Lahat, Kab.",,,2011,8925
"Lahat, Kab.",,,2010,4729
"Lahat, Kab.",,,2009,7348
"Lahat, Kab.",,,2008,7582
